%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1528472879754880388,0,1528472879754540061,odom,base_footprint,0.0760800014802,-0.000241394956115,0.0,0.0,0.0,-0.0034033854711,0.999994208467
1528472879815119275,0,1528472879814641591,odom,base_footprint,0.0780416740666,-0.000254747844075,0.0,0.0,0.0,-0.00357791733276,0.999993599233
1528472879875213578,0,1528472879874612389,odom,base_footprint,0.0801739216816,-0.00027000614847,0.0,0.0,0.0,-0.00392698072381,0.999992289381
1528472879935017405,0,1528472879934578630,odom,base_footprint,0.082220868667,-0.000286083163071,0.0,0.0,0.0,-0.0034033854711,0.999994208467
1528472879994860312,0,1528472879994464131,odom,base_footprint,0.0844384115908,-0.000301177732069,0.0,0.0,0.0,-0.00366518322306,0.999993283193
1528472880054032684,0,1528472880053566776,odom,base_footprint,0.0865280116119,-0.000316495574612,0.0,0.0,0.0,-0.00383971491924,0.999992628267
1528472880074823988,0,1528472880074408217,odom,base_footprint,0.0872956177719,-0.000322390482629,0.0,0.0,0.0,-0.00401424649846,0.99999194288
1528472880134703504,0,1528472880134298944,odom,base_footprint,0.0893425619202,-0.000338824756628,0.0,0.0,0.0,-0.0041887779554,0.999991227031
1528472880193652053,0,1528472880193316678,odom,base_footprint,0.0914747893024,-0.000356688080881,0.0,0.0,0.0,-0.00375244908544,0.999992959538
1528472880251600942,0,1528472880251244503,odom,base_footprint,0.0936496763045,-0.000373010731123,0.0,0.0,0.0,-0.00410151224255,0.999991588763
1528472880273628810,0,1528472880273304029,odom,base_footprint,0.0943746346635,-0.000378957732358,0.0,0.0,0.0,-0.0041887779554,0.999991227031
1528472880333665906,0,1528472880333285361,odom,base_footprint,0.0965068620456,-0.000396821056611,0.0,0.0,0.0,-0.00445057489991,0.999990096142
1528472880391630956,0,1528472880391252416,odom,base_footprint,0.0986390797823,-0.000415800810011,0.0,0.0,0.0,-0.00453784048118,0.999989703949
1528472880413883684,0,1528472880413368137,odom,base_footprint,0.0993213883876,-0.00042199341651,0.0,0.0,0.0,-0.00445057489991,0.999990096142
1528472880473786604,0,1528472880473285075,odom,base_footprint,0.101538894834,-0.000441732360046,0.0,0.0,0.0,-0.00427604363636,0.999990857684
1528472880533550649,0,1528472880533254309,odom,base_footprint,0.103756408035,-0.000460697246622,0.0,0.0,0.0,-0.00462510602789,0.99998930414
1528472880593549933,0,1528472880593169523,odom,base_footprint,0.105888619017,-0.000480421283248,0.0,0.0,0.0,-0.00488690245402,0.999988059021
1528472880652649386,0,1528472880652286622,odom,base_footprint,0.1081487514,-0.000502512167595,0.0,0.0,0.0,-0.00497416785586,0.999987628751
1528472880710513789,0,1528472880710117803,odom,base_footprint,0.110323592026,-0.000524149015289,0.0,0.0,0.0,-0.00445057489991,0.999990096142
1528472880733573983,0,1528472880733177241,odom,base_footprint,0.111133834766,-0.000531361321581,0.0,0.0,0.0,-0.00453784048118,0.999989703949
1528472880792812799,0,1528472880792259018,odom,base_footprint,0.113436626309,-0.000552261368513,0.0,0.0,0.0,-0.00488690245402,0.999988059021
1528472880850354611,0,1528472880850009839,odom,base_footprint,0.115611470678,-0.000573518634583,0.0,0.0,0.0,-0.00514869854522,0.999986745364
1528472880872353156,0,1528472880872030866,odom,base_footprint,0.116379058775,-0.000581423108331,0.0,0.0,0.0,-0.00523596383142,0.999986292247
1528472880932447569,0,1528472880932074156,odom,base_footprint,0.118639175185,-0.000605091857231,0.0,0.0,0.0,-0.00479963701497,0.999988481676
1528472880990349318,0,1528472880989994233,odom,base_footprint,0.12089931139,-0.000626788273727,0.0,0.0,0.0,-0.00506143321981,0.999987190865
1528472881012410283,0,1528472881012061501,odom,base_footprint,0.121666900854,-0.000634558777959,0.0,0.0,0.0,-0.00514869854522,0.999986745364
1528472881072621667,0,1528472881071975598,odom,base_footprint,0.123841733795,-0.000656954786911,0.0,0.0,0.0,-0.00532322907774,0.999985831516
1528472881130312494,0,1528472881129893555,odom,base_footprint,0.125973915158,-0.000679655931502,0.0,0.0,0.0,-0.00549775944811,0.999984887206
1528472881152494182,0,1528472881152069796,odom,base_footprint,0.126698854084,-0.000687627372566,0.0,0.0,0.0,-0.00532322907774,0.999985831516
