%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1528473728462345359,0,1528473728461884408,odom,base_footprint,-0.0754834872668,2.21954368606e-05,0.0,0.0,0.0,0.000261799384809,0.999999965731
1528473728521945610,0,1528473728521614570,odom,base_footprint,-0.0799613212905,1.98508482342e-05,0.0,0.0,0.0,-0.00034906584331,0.999999939077
1528473728580171779,0,1528473728579691369,odom,base_footprint,-0.0842685707017,2.28578760799e-05,0.0,0.0,0.0,0.000261799384809,0.999999965731
1528473728602063137,0,1528473728601668163,odom,base_footprint,-0.0857185360047,2.20986759532e-05,0.0,0.0,0.0,0.0,1.0
1528473728662001695,0,1528473728661594388,odom,base_footprint,-0.0901963706422,2.20986759532e-05,0.0,0.0,0.0,-0.000523598751674,0.999999862922
1528473728722023254,0,1528473728721649415,odom,base_footprint,-0.0945036187413,2.66092172638e-05,0.0,0.0,0.0,0.0,1.0
1528473728780939038,0,1528473728780635907,odom,base_footprint,-0.099024099423,2.66092172638e-05,0.0,0.0,0.0,-0.000698131644088,0.999999756306
1528473728839034671,0,1528473728838593732,odom,base_footprint,-0.103373991688,3.2682816581e-05,0.0,0.0,0.0,0.0,1.0
1528473728860926364,0,1528473728860510713,odom,base_footprint,-0.104866603234,3.2682816581e-05,0.0,0.0,0.0,-0.000174532924313,0.999999984769
1528473728918789013,0,1528473728918428479,odom,base_footprint,-0.109259145515,3.42161031502e-05,0.0,0.0,0.0,-0.000436332299153,0.999999904807
1528473728940857895,0,1528473728940481400,odom,base_footprint,-0.110709110465,3.54814365919e-05,0.0,0.0,0.0,0.0,1.0
1528473728998804348,0,1528473728998432830,odom,base_footprint,-0.115144299058,3.54814365919e-05,0.0,0.0,0.0,-0.000523598751674,0.999999862922
1528473729020852623,0,1528473729020493538,odom,base_footprint,-0.116636909786,3.70444954619e-05,0.0,0.0,0.0,-0.000698131644088,0.999999756306
1528473729079008265,0,1528473729078532109,odom,base_footprint,-0.121072094056,4.32371849618e-05,0.0,0.0,0.0,0.0,1.0
1528473729100746458,0,1528473729100391142,odom,base_footprint,-0.122564705601,4.32371849618e-05,0.0,0.0,0.0,-0.000174532924313,0.999999984769
1528473729160799365,0,1528473729160377771,odom,base_footprint,-0.126999893925,4.47853578083e-05,0.0,0.0,0.0,-0.000523598751674,0.999999862922
1528473729218645371,0,1528473729218328959,odom,base_footprint,-0.131477726107,4.94745344184e-05,0.0,0.0,0.0,-8.7266462489e-05,0.999999996192
1528473729240736255,0,1528473729240388601,odom,base_footprint,-0.132842399499,4.97127148599e-05,0.0,0.0,0.0,-0.000436332299153,0.999999904807
1528473729299663279,0,1528473729299332575,odom,base_footprint,-0.13736287846,5.36575779426e-05,0.0,0.0,0.0,-0.00218165983434,0.999997620177
1528473729320784370,0,1528473729320426383,odom,base_footprint,-0.138855475797,6.01703037591e-05,0.0,0.0,0.0,-0.00366518322306,0.999993283193
1528473729379945226,0,1528473729379444303,odom,base_footprint,-0.143333190128,9.29942520636e-05,0.0,0.0,0.0,-0.00680673152056,0.999976833935
1528473729437926163,0,1528473729437453540,odom,base_footprint,-0.147810609835,0.000153951676229,0.0,0.0,0.0,-0.0115189183158,0.99993365506
1528473729459684378,0,1528473729459278374,odom,base_footprint,-0.149217555831,0.000186371120971,0.0,0.0,0.0,-0.012827818167,0.999917720156
1528473729517563951,0,1528473729517172962,odom,base_footprint,-0.153608652769,0.000299055322792,0.0,0.0,0.0,-0.0168416310186,0.999858169674
1528473729539435922,0,1528473729539188711,odom,base_footprint,-0.154887308325,0.000342142947209,0.0,0.0,0.0,-0.0185866861927,0.999827252627
1528473729597634048,0,1528473729597187110,odom,base_footprint,-0.159575131987,0.000516495523919,0.0,0.0,0.0,-0.0252173342505,0.999681992462
1528473729619484827,0,1528473729619150865,odom,base_footprint,-0.161065845187,0.000591750953027,0.0,0.0,0.0,-0.0269620691806,0.999636457331
1528473729679757171,0,1528473729679236893,odom,base_footprint,-0.165281665228,0.00081933365435,0.0,0.0,0.0,-0.0308001894425,0.999525561619
1528473729739550549,0,1528473729739127976,odom,base_footprint,-0.169836134318,0.00110029062952,0.0,0.0,0.0,-0.035684405578,0.999363108784
1528473729799589043,0,1528473729799153410,odom,base_footprint,-0.174387639885,0.00142574814596,0.0,0.0,0.0,-0.0404805747218,0.999180325602
1528473729857221613,0,1528473729856985387,odom,base_footprint,-0.178723280239,0.00177763210009,0.0,0.0,0.0,-0.0449271006855,0.998990268033
1528473729879643503,0,1528473729879021653,odom,base_footprint,-0.180209866278,0.00191161409585,0.0,0.0,0.0,-0.0462347370243,0.998930602741
1528473729939522418,0,1528473729939071832,odom,base_footprint,-0.18479594798,0.00233705203226,0.0,0.0,0.0,-0.0513773167408,0.998679313556
1528473729999523180,0,1528473729999045025,odom,base_footprint,-0.189250142976,0.00279656261729,0.0,0.0,0.0,-0.0568670389178,0.998381760593
1528473730058445885,0,1528473730058056395,odom,base_footprint,-0.193699016232,0.00330502086965,0.0,0.0,0.0,-0.0612227459903,0.998124128239
1528473730079261977,0,1528473730078836122,odom,base_footprint,-0.195222764841,0.00349265360412,0.0,0.0,0.0,-0.0637485273363,0.997965994041
1528473730138223536,0,1528473730137844650,odom,base_footprint,-0.199833402472,0.00408410783844,0.0,0.0,0.0,-0.0686247285818,0.997642544515
1528473730196194430,0,1528473730195854785,odom,base_footprint,-0.204142328577,0.00467972132219,0.0,0.0,0.0,-0.072803029637,0.997346338478
1528473730218235168,0,1528473730217864100,odom,base_footprint,-0.205576923629,0.00489028483397,0.0,0.0,0.0,-0.0750657473599,0.9971785866
1528473730276119191,0,1528473730275791434,odom,base_footprint,-0.21021512144,0.0055925743576,0.0,0.0,0.0,-0.0802859093901,0.996771875984
1528473730298271907,0,1528473730297890155,odom,base_footprint,-0.211772683286,0.00584512331437,0.0,0.0,0.0,-0.0821124534196,0.996623070671
1528473730356153611,0,1528473730355815785,odom,base_footprint,-0.216190134726,0.00657801199136,0.0,0.0,0.0,-0.087329610194,0.996179471372
1528473730378114794,0,1528473730377741687,odom,base_footprint,-0.217701975152,0.00684513442224,0.0,0.0,0.0,-0.0888073755477,0.996048819109
1528473730438196914,0,1528473730437783694,odom,base_footprint,-0.2223190455,0.00767504460635,0.0,0.0,0.0,-0.0939345535441,0.995578374439
1528473730498114078,0,1528473730497753745,odom,base_footprint,-0.226843538352,0.00853650106925,0.0,0.0,0.0,-0.0996670836044,0.995020840207
1528473730558219697,0,1528473730557822669,odom,base_footprint,-0.231316009188,0.00944155915567,0.0,0.0,0.0,-0.103834130589,0.994594627637
1528473730616044298,0,1528473730615699832,odom,base_footprint,-0.235864193899,0.0104016702451,0.0,0.0,0.0,-0.110167997914,0.993912980213
1528473730637936537,0,1528473730637616177,odom,base_footprint,-0.237403795539,0.0107472229457,0.0,0.0,0.0,-0.111902534636,0.993719187065
1528473730697075211,0,1528473730696708644,odom,base_footprint,-0.241894219703,0.0117715440071,0.0,0.0,0.0,-0.116584066166,0.993180827199
1528473730754912101,0,1528473730754558257,odom,base_footprint,-0.246291817044,0.0128183884183,0.0,0.0,0.0,-0.122908668292,0.992417986162
1528473730778221541,0,1528473730777769301,odom,base_footprint,-0.247822047347,0.0132033236054,0.0,0.0,0.0,-0.125160074975,0.992136560979
1528473730837073808,0,1528473730836671358,odom,base_footprint,-0.252366140727,0.0143683578788,0.0,0.0,0.0,-0.131477850681,0.991319108451
1528473730894919623,0,1528473730894612223,odom,base_footprint,-0.256895022101,0.0155911918823,0.0,0.0,0.0,-0.137530983771,0.990497465167
1528473730917088652,0,1528473730916662668,odom,base_footprint,-0.258372201598,0.016009470021,0.0,0.0,0.0,-0.139345933222,0.990243763371
1528473730977061845,0,1528473730976635520,odom,base_footprint,-0.262963070738,0.0173276150162,0.0,0.0,0.0,-0.146255686931,0.989246821597
1528473731037282120,0,1528473731036810213,odom,base_footprint,-0.267494266615,0.0186973897537,0.0,0.0,0.0,-0.151433342672,0.98846747176
1528473731096977597,0,1528473731096533631,odom,base_footprint,-0.271848109574,0.020063470646,0.0,0.0,0.0,-0.157554861013,0.98751023578
1528473731157193109,0,1528473731156711305,odom,base_footprint,-0.276427863193,0.0215630194484,0.0,0.0,0.0,-0.164359008451,0.986400586142
1528473731216886390,0,1528473731216483649,odom,base_footprint,-0.280905822265,0.0230979140586,0.0,0.0,0.0,-0.170295491579,0.98539304115
1528473731277572631,0,1528473731276902051,odom,base_footprint,-0.285284627633,0.0246579977161,0.0,0.0,0.0,-0.176483496432,0.984303599245
1528473731335798770,0,1528473731335389048,odom,base_footprint,-0.289883420199,0.0263618806805,0.0,0.0,0.0,-0.182578735093,0.983191235463
1528473731356716387,0,1528473731356313114,odom,base_footprint,-0.291395927848,0.0269436898171,0.0,0.0,0.0,-0.185495114273,0.982645186515
1528473731415994949,0,1528473731415463761,odom,base_footprint,-0.29568474573,0.0286227323973,0.0,0.0,0.0,-0.190466331231,0.981693728546
1528473731474110688,0,1528473731473532827,odom,base_footprint,-0.299956347363,0.0303451035242,0.0,0.0,0.0,-0.196630694615,0.980477623373
1528473731495617390,0,1528473731495267358,odom,base_footprint,-0.301569629402,0.0310192924347,0.0,0.0,0.0,-0.200308502606,0.979732873687
1528473731553633911,0,1528473731553227732,odom,base_footprint,-0.306041145724,0.0329274782549,0.0,0.0,0.0,-0.206716503214,0.978400882716
